"","Phylum","Subphylum","Superclass","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Custom.Subfamily","Tribe","Genus.Group","Subtribe","Genus","Species.Group","Subgenus","Species","Subspecies","Coarse_STE","Coarse_STE_rank"
"134","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Blephariceromorpha","ZZZ","Blephariceridae","Blepharicerinae","ZZZ","Blepharicerini","ZZZ","ZZZ","Blepharicera","ZZZ","ZZZ","ostensackeni","ZZZ","Blepharicera ostensackeni","Species"
"135","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Blephariceromorpha","ZZZ","Blephariceridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Blephariceridae","Family"
"136","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Sericostomatoidea","Helicopsychidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Helicopsyche","ZZZ","Feropsyche","borealis","ZZZ","Helicopsyche","Genus"
"137","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Podonominae","ZZZ","Boreochlini","ZZZ","ZZZ","Boreochlus","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"138","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Diamesinae","ZZZ","Boreoheptagyiini","ZZZ","ZZZ","Boreoheptagyia","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"139","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Dytiscidae","Hydroporinae","ZZZ","Hydroporini","ZZZ","ZZZ","Boreonectes","ZZZ","ZZZ","ZZZ","ZZZ","Dytiscidae","Family"
"140","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Tubificidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Bothrioneurum","ZZZ","ZZZ","vejdovskyanum","ZZZ","Oligochaeta","Subclass"
"141","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Carabidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Brachinus","ZZZ","ZZZ","americanus","ZZZ","Brachinus americanus","Species"
"142","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Brachycentridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Brachycentridae","Family"
"144","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Brachycera","Suborder"
"145","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Pannota","Caenoidea","Caenidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Brachycercus","ZZZ","ZZZ","ZZZ","ZZZ","Brachycercus","Genus"
"146","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Axonopsidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Brachypoda","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"147","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Branchiobdellida","ZZZ","ZZZ","ZZZ","Branchiobdellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Branchiobdella","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"148","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Branchiobdellida","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"149","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Bratislavia","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"150","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","ZZZ","ZZZ","brehmi","ZZZ","Chironomidae","Family"
"152","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Tanytarsini","ZZZ","ZZZ","Constempellina","ZZZ","ZZZ","brevicosta","ZZZ","Chironomidae","Family"
"153","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Brillia","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"154","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Macropelopiini","ZZZ","ZZZ","Brundiniella","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"157","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Elateriformia","Byrrhoidea","Elmidae","Elminae","ZZZ","Elmini","ZZZ","ZZZ","Bryelmis","ZZZ","ZZZ","ZZZ","ZZZ","Bryelmis","Genus"
"158","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Bryophaenocladius","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"159","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Neotaenioglossa","ZZZ","ZZZ","ZZZ","Caecidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Caecidae","Family"
"160","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Isopoda","Asellota","ZZZ","Aselloidea","Asellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Caecidotea","ZZZ","ZZZ","ZZZ","ZZZ","Caecidotea","Genus"
"161","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Isopoda","Asellota","ZZZ","Aselloidea","Asellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Caecidotea","ZZZ","ZZZ","occidentalis","ZZZ","Caecidotea occidentalis","Species"
"164","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Tanytarsini","ZZZ","ZZZ","Caladomyia","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"165","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Isopoda","Asellota","ZZZ","Aselloidea","Asellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Calasellus","ZZZ","ZZZ","ZZZ","ZZZ","Calasellus","Genus"
"166","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","Dicosmoecinae","ZZZ","ZZZ","ZZZ","ZZZ","Cryptochia","ZZZ","ZZZ","califca","ZZZ","Cryptochia","Genus"
"167","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Phryganeoidea","Phryganeidae","Yphriinae","ZZZ","ZZZ","ZZZ","ZZZ","Yphria","ZZZ","ZZZ","californica","ZZZ","Yphria","Genus"
"168","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Leptoceroidea","Calamoceratidae","Calamoceratinae","ZZZ","ZZZ","ZZZ","ZZZ","Heteroplectron","ZZZ","ZZZ","californicum","ZZZ","Heteroplectron","Genus"
"169","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Perlidae","Acroneuriinae","ZZZ","Acroneuriini","ZZZ","ZZZ","Calineuria","ZZZ","ZZZ","ZZZ","ZZZ","Calineuria","Genus"
"171","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Pisciforma","ZZZ","ZZZ","Baetidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Callibaetis","ZZZ","ZZZ","ZZZ","ZZZ","Callibaetis","Genus"
"172","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Heteroptera","Nepomorpha","Corixoidea","Corixidae","Corixinae","ZZZ","ZZZ","ZZZ","ZZZ","Callicorixa","ZZZ","ZZZ","ZZZ","ZZZ","Callicorixa","Genus"
"173","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Stratiomyomorpha","ZZZ","Stratiomyidae","Stratiomyinae","ZZZ","Oxycerini","ZZZ","ZZZ","Caloparyphus","ZZZ","ZZZ","ZZZ","ZZZ","Caloparyphus","Genus"
"174","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Odonata","Zygoptera","ZZZ","ZZZ","Calopterygidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Calopterygidae","Family"
"175","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Odonata","Zygoptera","ZZZ","ZZZ","Calopterygidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Calopteryx","ZZZ","ZZZ","ZZZ","ZZZ","Calopteryx","Genus"
"176","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Eucarida","Decapoda","Pleocyemata","Astacidea","Astacoidea","Cambaridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Cambaridae","Family"
"177","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Pisciforma","ZZZ","ZZZ","Baetidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Camelobaetidius","ZZZ","ZZZ","ZZZ","ZZZ","Camelobaetidius","Genus"
"178","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Canaceidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Canaceidae","Family"
"179","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","Dicosmoecinae","ZZZ","ZZZ","ZZZ","ZZZ","Amphicosmoecus","ZZZ","ZZZ","canax","ZZZ","Amphicosmoecus","Genus"
"180","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Capniidae","Capniinae","ZZZ","ZZZ","ZZZ","ZZZ","Capnia","ZZZ","ZZZ","ZZZ","ZZZ","Capnia","Genus"
"181","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Capniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Capniidae","Family"
"182","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Cardiocladius","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"189","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Bibionomorpha","ZZZ","Cecidomyiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Cecidomyiidae","Family"
"190","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Heteroptera","Nepomorpha","Corixoidea","Corixidae","Corixinae","ZZZ","ZZZ","ZZZ","ZZZ","Cenocorixa","ZZZ","ZZZ","ZZZ","ZZZ","Cenocorixa","Genus"
"191","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","Limnephilinae","ZZZ","Stenophylacini","ZZZ","ZZZ","Chyrandra","ZZZ","ZZZ","centralis","ZZZ","Chyrandra","Genus"
"195","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Pisciforma","ZZZ","ZZZ","Baetidae","ZZZ","ZZZ","ZZZ","Centroptilum/Procloeon","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Centroptilum/Procloeon","Genus.Group"
"196","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Leptoceroidea","Leptoceridae","Leptocerinae","ZZZ","Athripsodini","ZZZ","ZZZ","Ceraclea","ZZZ","ZZZ","ZZZ","ZZZ","Ceraclea","Genus"
"197","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Ceratopogoninae","ZZZ","Ceratopogonini","ZZZ","ZZZ","Ceratopogon","ZZZ","ZZZ","ZZZ","ZZZ","Ceratopogon","Genus"
"198","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Ceratopogoninae","ZZZ","Ceratopogonini","ZZZ","ZZZ","Ceratopogon","ZZZ","ZZZ","borealis","ZZZ","Ceratopogon borealis","Species"
"199","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ceratopogonidae","Family"
"200","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Ceratopogoninae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ceratopogoninae","Subfamily"
"201","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Hydropsychoidea","Hydropsychidae","Hydropsychinae","ZZZ","ZZZ","ZZZ","ZZZ","Ceratopsyche","ZZZ","ZZZ","ZZZ","ZZZ","Ceratopsyche","Genus"
"202","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Pannota","Caenoidea","Caenidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Cercobrachys","ZZZ","ZZZ","ZZZ","ZZZ","Cercobrachys","Genus"
"203","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Enchytraeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Cernosvitoviella","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"204","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","ZZZ","ZZZ","cf. tirolensis","ZZZ","Chironomidae","Family"
"205","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Chaetocladius","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"206","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chaetogaster","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"207","Mollusca","ZZZ","ZZZ","Bivalvia","Heterodonta","ZZZ","ZZZ","Veneroida","ZZZ","ZZZ","Chamoidea","Chamidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chama","ZZZ","ZZZ","ZZZ","ZZZ","Chama","Genus"
"208","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Enchytraeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chamaedrilus","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"209","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chaoboridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chaoboridae","Family"
"210","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chaoboridae","Chaoborinae","ZZZ","ZZZ","ZZZ","ZZZ","Chaoborus","ZZZ","ZZZ","ZZZ","ZZZ","Chaoborus","Genus"
"211","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","Eriopterini","ZZZ","ZZZ","Cheilotrichia","ZZZ","ZZZ","ZZZ","ZZZ","Cheilotrichia","Genus"
"212","Arthropoda","Chelicerata","ZZZ","Arachnida","ZZZ","ZZZ","ZZZ","Pseudoscorpiones","Iocheirata","ZZZ","Cheliferoidea","Cheliferidae","Cheliferinae","ZZZ","ZZZ","ZZZ","ZZZ","Chelifer","ZZZ","ZZZ","ZZZ","ZZZ","Chelifer","Genus"
"214","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Empididae","Hemerodromiinae","ZZZ","Hemerodromiini","Chelifera/Metachela","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chelifera/Metachela","Genus.Group"
"215","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Athienemanniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chelomideopsis","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"218","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Philopotamoidea","Philopotamidae","Chimarrinae","ZZZ","ZZZ","ZZZ","ZZZ","Chimarra","ZZZ","ZZZ","ZZZ","ZZZ","Chimarra","Genus"
"219","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","Tipuloidea","Limoniidae","Chioneinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chioneinae","Subfamily"
"220","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"221","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"222","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"223","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Chironomus","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"224","Mollusca","ZZZ","ZZZ","Bivalvia","Pteriomorphia","ZZZ","ZZZ","Ostreoida","ZZZ","ZZZ","ZZZ","Pectinidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chlamys","ZZZ","ZZZ","ZZZ","ZZZ","Chlamys","Genus"
"225","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Perlidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chloroperla","ZZZ","ZZZ","ZZZ","ZZZ","Chloroperla","Genus"
"226","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Chloroperlidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chloroperlidae","Family"
"227","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Chloroperlidae","Chloroperlinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chloroperlinae","Subfamily"
"228","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Tabanomorpha","ZZZ","Tabanidae","Chrysopsinae","ZZZ","Chrysopsini","ZZZ","ZZZ","Chrysops","ZZZ","ZZZ","ZZZ","ZZZ","Chrysops","Genus"
"229","Arthropoda","Crustacea","ZZZ","Branchiopoda","Phyllopoda","ZZZ","ZZZ","Diplostraca","Cladocera","Anomopoda","ZZZ","Chydoridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chydoridae","Family"
"230","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","Limnephilinae","ZZZ","Stenophylacini","ZZZ","ZZZ","Chyranda","ZZZ","ZZZ","Chyranda centralis","ZZZ","Chyranda","Genus"
"231","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Sternorrhyncha","ZZZ","Aphidoidea","Aphididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Cinara","ZZZ","ZZZ","ZZZ","ZZZ","Cinara","Genus"
"236","Mollusca","ZZZ","ZZZ","Gastropoda","Prosobranchia","ZZZ","ZZZ","Architaenioglossa","ZZZ","ZZZ","ZZZ","Viviparidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Cipangopaludina","ZZZ","ZZZ","chinensis","ZZZ","Viviparidae","Family"
"237","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Perlidae","Perlinae","ZZZ","Perlini","ZZZ","ZZZ","Claassenia","ZZZ","ZZZ","ZZZ","ZZZ","Claassenia","Genus"
"239","Arthropoda","Crustacea","ZZZ","Branchiopoda","Phyllopoda","ZZZ","ZZZ","Diplostraca","Cladocera","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Cladocera","Suborder"
"240","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Cladopelma","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"241","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Tanytarsini","ZZZ","ZZZ","Cladotanytarsus","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"242","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","ZZZ","ZZZ","claripennis","ZZZ","Chironomidae","Family"
"246","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Rhysodidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Clinidium","ZZZ","ZZZ","ZZZ","ZZZ","Clinidium","Genus"
"249","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Empididae","Clinocerinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Clinocerinae","Subfamily"
"250","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Coelotanypodini","ZZZ","ZZZ","Clinotanypus","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"251","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Thecosomata","ZZZ","ZZZ","ZZZ","Cavoliniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Clio","ZZZ","ZZZ","ZZZ","ZZZ","Cavoliniidae","Family"
